split,rel_path,abs_path,width,height,aspect_ratio
val,train/herbarium/285398/262493.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\285398\262493.jpg,676,1024,0.66
val,train/herbarium/285398/262124.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\285398\262124.jpg,698,1024,0.682
val,train/herbarium/285398/262281.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\285398\262281.jpg,683,1024,0.667
val,train/herbarium/285398/262158.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\285398\262158.jpg,683,1024,0.667
val,train/herbarium/285398/262434.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\285398\262434.jpg,662,1024,0.646
val,train/photo/29686/26338.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\29686\26338.jpg,1024,683,1.499
val,train/photo/29686/26431.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\29686\26431.jpg,1536,1024,1.5
val,train/herbarium/29686/26851.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\29686\26851.jpg,683,1024,0.667
val,train/herbarium/29686/26518.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\29686\26518.jpg,672,1024,0.656
val,train/herbarium/29686/26475.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\29686\26475.jpg,683,1024,0.667
val,train/herbarium/29686/26543.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\29686\26543.jpg,661,1024,0.646
val,train/herbarium/29686/26753.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\29686\26753.jpg,779,1024,0.761
val,train/herbarium/29686/26698.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\29686\26698.jpg,781,1024,0.763
val,train/herbarium/29686/26413.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\29686\26413.jpg,683,1024,0.667
val,train/herbarium/29686/26755.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\29686\26755.jpg,779,1024,0.761
val,train/herbarium/106023/302412.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302412.jpg,771,1024,0.753
val,train/herbarium/106023/302164.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302164.jpg,683,1024,0.667
val,train/herbarium/106023/302588.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302588.jpg,773,1024,0.755
val,train/herbarium/106023/302509.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302509.jpg,774,1024,0.756
val,train/herbarium/106023/302467.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302467.jpg,772,1024,0.754
val,train/herbarium/106023/302339.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302339.jpg,779,1024,0.761
val,train/herbarium/106023/302700.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302700.jpg,775,1024,0.757
val,train/herbarium/106023/302699.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302699.jpg,765,1024,0.747
val,train/herbarium/106023/302123.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302123.jpg,683,1024,0.667
val,train/herbarium/106023/302469.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106023\302469.jpg,775,1024,0.757
val,train/herbarium/106466/169166.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106466\169166.jpg,683,1024,0.667
val,train/herbarium/106466/169164.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106466\169164.jpg,683,1024,0.667
val,train/herbarium/106466/169169.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106466\169169.jpg,698,1024,0.682
val,train/herbarium/106466/169172.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106466\169172.jpg,698,1024,0.682
val,train/herbarium/106466/169171.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106466\169171.jpg,698,1024,0.682
val,train/herbarium/110432/293524.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293524.jpg,683,1024,0.667
val,train/herbarium/110432/293651.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293651.jpg,646,1024,0.631
val,train/herbarium/110432/293649.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293649.jpg,1284,1024,1.254
val,train/herbarium/110432/293572.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293572.jpg,703,1024,0.687
val,train/herbarium/110432/293647.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293647.jpg,657,1024,0.642
val,train/herbarium/110432/293611.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293611.jpg,653,1024,0.638
val,train/herbarium/110432/293532.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293532.jpg,698,1024,0.682
val,train/herbarium/110432/293527.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293527.jpg,698,1024,0.682
val,train/herbarium/110432/293534.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293534.jpg,698,1024,0.682
val,train/herbarium/110432/293573.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\110432\293573.jpg,709,1024,0.692
val,train/herbarium/121836/86313.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86313.jpg,773,1024,0.755
val,train/herbarium/121836/86234.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86234.jpg,654,1024,0.639
val,train/herbarium/121836/86325.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86325.jpg,779,1024,0.761
val,train/herbarium/121836/86321.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86321.jpg,781,1024,0.763
val,train/herbarium/121836/86130.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86130.jpg,683,1024,0.667
val,train/herbarium/121836/86278.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86278.jpg,662,1024,0.646
val,train/herbarium/121836/86256.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86256.jpg,653,1024,0.638
val,train/herbarium/121836/86311.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86311.jpg,767,1024,0.749
val,train/herbarium/121836/86175.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86175.jpg,683,1024,0.667
val,train/herbarium/121836/86201.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\121836\86201.jpg,683,1024,0.667
val,train/herbarium/12254/9209.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12254\9209.jpg,683,1024,0.667
val,train/herbarium/12254/9408.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12254\9408.jpg,685,1024,0.669
val,train/herbarium/12254/9252.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12254\9252.jpg,697,1024,0.681
val,train/herbarium/12254/10478.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12254\10478.jpg,771,1024,0.753
val,train/herbarium/12254/9240.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12254\9240.jpg,683,1024,0.667
val,train/herbarium/12254/9459.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12254\9459.jpg,683,1024,0.667
val,train/herbarium/127097/261732.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261732.jpg,683,1024,0.667
val,train/herbarium/127097/261749.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261749.jpg,710,1024,0.693
val,train/herbarium/127097/261768.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261768.jpg,777,1024,0.759
val,train/herbarium/127097/261740.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261740.jpg,686,1024,0.67
val,train/herbarium/127097/261745.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261745.jpg,660,1024,0.645
val,train/herbarium/127097/261771.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261771.jpg,777,1024,0.759
val,train/herbarium/127097/261737.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261737.jpg,697,1024,0.681
val,train/herbarium/127097/261733.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261733.jpg,683,1024,0.667
val,train/herbarium/127097/261754.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261754.jpg,651,1024,0.636
val,train/herbarium/127097/261777.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127097\261777.jpg,872,1024,0.852
val,train/herbarium/129645/260779.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260779.jpg,686,1024,0.67
val,train/herbarium/129645/260867.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260867.jpg,691,1024,0.675
val,train/herbarium/129645/260668.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260668.jpg,683,1024,0.667
val,train/herbarium/129645/260875.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260875.jpg,686,1024,0.67
val,train/herbarium/129645/260781.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260781.jpg,686,1024,0.67
val,train/herbarium/129645/260859.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260859.jpg,691,1024,0.675
val,train/herbarium/129645/260710.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260710.jpg,657,1024,0.642
val,train/herbarium/129645/260878.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260878.jpg,691,1024,0.675
val,train/herbarium/129645/260872.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260872.jpg,691,1024,0.675
val,train/herbarium/129645/260827.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\129645\260827.jpg,686,1024,0.67
val,train/herbarium/132107/310500.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\310500.jpg,683,1024,0.667
val,train/herbarium/132107/310309.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\310309.jpg,671,1024,0.655
val,train/herbarium/132107/310291.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\310291.jpg,659,1024,0.644
val,train/herbarium/132107/310379.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\310379.jpg,650,1024,0.635
val,train/herbarium/132107/309965.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\309965.jpg,667,1024,0.651
val,train/herbarium/132107/310058.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\310058.jpg,665,1024,0.649
val,train/herbarium/132107/310239.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\310239.jpg,657,1024,0.642
val,train/herbarium/132107/310296.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\310296.jpg,668,1024,0.652
val,train/herbarium/132107/310369.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\310369.jpg,655,1024,0.64
val,train/herbarium/132107/310601.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132107\310601.jpg,683,1024,0.667
val,train/herbarium/132476/281623.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281623.jpg,664,1024,0.648
val,train/herbarium/132476/281771.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281771.jpg,662,1024,0.646
val,train/herbarium/132476/281905.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281905.jpg,601,1024,0.587
val,train/herbarium/132476/281568.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281568.jpg,658,1024,0.643
val,train/herbarium/132476/281939.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281939.jpg,683,1024,0.667
val,train/herbarium/132476/281518.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281518.jpg,683,1024,0.667
val,train/herbarium/132476/281912.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281912.jpg,683,1024,0.667
val,train/herbarium/132476/281588.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281588.jpg,660,1024,0.645
val,train/herbarium/132476/281553.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281553.jpg,638,1024,0.623
val,train/herbarium/132476/281900.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132476\281900.jpg,683,1024,0.667
val,train/herbarium/132501/307371.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132501\307371.jpg,726,1024,0.709
val,train/herbarium/132501/307509.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132501\307509.jpg,668,1024,0.652
val,train/herbarium/132501/307347.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132501\307347.jpg,682,1024,0.666
val,train/herbarium/132501/307452.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132501\307452.jpg,683,1024,0.667
val,train/herbarium/132501/307712.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132501\307712.jpg,683,1024,0.667
val,train/herbarium/132501/307579.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132501\307579.jpg,662,1024,0.646
val,train/herbarium/132501/307454.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132501\307454.jpg,667,1024,0.651
val,train/herbarium/132501/307485.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\132501\307485.jpg,657,1024,0.642
val,train/photo/13330/15789.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\13330\15789.jpg,1365,1024,1.333
val,train/herbarium/13330/15664.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\13330\15664.jpg,683,1024,0.667
val,train/herbarium/13330/15709.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\13330\15709.jpg,683,1024,0.667
val,train/herbarium/13330/15914.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\13330\15914.jpg,674,1024,0.658
val,train/herbarium/13330/16084.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\13330\16084.jpg,863,1024,0.843
val,train/herbarium/13330/15811.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\13330\15811.jpg,661,1024,0.646
val,train/herbarium/13330/15976.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\13330\15976.jpg,636,1024,0.621
val,train/herbarium/13330/15731.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\13330\15731.jpg,698,1024,0.682
val,train/herbarium/13330/15802.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\13330\15802.jpg,733,1024,0.716
val,train/herbarium/13330/16005.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\13330\16005.jpg,683,1024,0.667
val,train/herbarium/140367/260935.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\140367\260935.jpg,683,1024,0.667
val,train/herbarium/140367/260930.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\140367\260930.jpg,662,1024,0.646
val,train/herbarium/140367/260933.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\140367\260933.jpg,683,1024,0.667
val,train/herbarium/140367/260932.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\140367\260932.jpg,683,1024,0.667
val,train/herbarium/140367/260920.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\140367\260920.jpg,683,1024,0.667
val,train/herbarium/141068/267564.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267564.jpg,683,1024,0.667
val,train/herbarium/141068/267648.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267648.jpg,683,1024,0.667
val,train/herbarium/141068/267460.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267460.jpg,683,1024,0.667
val,train/herbarium/141068/267489.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267489.jpg,683,1024,0.667
val,train/herbarium/141068/267633.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267633.jpg,683,1024,0.667
val,train/herbarium/141068/267518.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267518.jpg,683,1024,0.667
val,train/herbarium/141068/267527.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267527.jpg,683,1024,0.667
val,train/herbarium/141068/267523.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267523.jpg,683,1024,0.667
val,train/herbarium/141068/267635.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267635.jpg,683,1024,0.667
val,train/herbarium/141068/267528.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267528.jpg,683,1024,0.667
val,train/herbarium/142550/265719.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265719.jpg,683,1024,0.667
val,train/herbarium/142550/265676.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265676.jpg,645,1024,0.63
val,train/herbarium/142550/265673.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265673.jpg,654,1024,0.639
val,train/herbarium/142550/265640.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265640.jpg,698,1024,0.682
val,train/herbarium/142550/265710.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265710.jpg,683,1024,0.667
val,train/herbarium/142550/265655.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265655.jpg,698,1024,0.682
val,train/herbarium/142550/265658.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265658.jpg,698,1024,0.682
val,train/herbarium/142550/265646.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265646.jpg,698,1024,0.682
val,train/herbarium/142550/265709.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265709.jpg,683,1024,0.667
val,train/herbarium/142550/265716.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265716.jpg,683,1024,0.667
val,train/herbarium/142736/88416.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88416.jpg,698,1024,0.682
val,train/herbarium/142736/88437.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88437.jpg,677,1024,0.661
val,train/herbarium/142736/88431.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88431.jpg,666,1024,0.65
val,train/herbarium/142736/88426.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88426.jpg,656,1024,0.641
val,train/herbarium/142736/88427.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88427.jpg,670,1024,0.654
val,train/herbarium/142736/88432.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88432.jpg,674,1024,0.658
val,train/herbarium/143496/197116.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197116.jpg,683,1024,0.667
val,train/herbarium/143496/198100.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\198100.jpg,770,1024,0.752
val,train/herbarium/143496/197372.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197372.jpg,733,1024,0.716
val,train/herbarium/143496/197341.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197341.jpg,683,1024,0.667
val,train/herbarium/143496/197089.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197089.jpg,683,1024,0.667
val,train/herbarium/143496/197680.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197680.jpg,666,1024,0.65
val,train/herbarium/143496/197603.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197603.jpg,667,1024,0.651
val,train/herbarium/143496/197907.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197907.jpg,768,1024,0.75
val,train/herbarium/143496/197172.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197172.jpg,698,1024,0.682
val,train/herbarium/143496/197095.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197095.jpg,683,1024,0.667
val,train/herbarium/14353/18114.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18114.jpg,653,1024,0.638
val,train/herbarium/14353/18049.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18049.jpg,683,1024,0.667
val,train/herbarium/14353/18205.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18205.jpg,625,1024,0.61
val,train/herbarium/14353/18143.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18143.jpg,685,1024,0.669
val,train/herbarium/14353/18191.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18191.jpg,652,1024,0.637
val,train/herbarium/14353/18192.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18192.jpg,640,1024,0.625
val,train/herbarium/14353/18080.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18080.jpg,683,1024,0.667
val,train/herbarium/14353/18038.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18038.jpg,683,1024,0.667
val,train/herbarium/14353/18086.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18086.jpg,683,1024,0.667
val,train/herbarium/14353/18007.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18007.jpg,683,1024,0.667
val,train/herbarium/144394/190761.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190761.jpg,766,1024,0.748
val,train/herbarium/144394/190393.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190393.jpg,683,1024,0.667
val,train/herbarium/144394/190710.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190710.jpg,778,1024,0.76
